id	filename	md5	size	state	include
fd7d91c2-3cc9-4398-bcc1-4552c3afcb17	9f6a27d4-18a6-45d1-9ba5-f4a917ee4773.rna_seq.genomic.gdc_realn.bam	128f72746197c35d6672f524acaeed6f	5647860904	released	True
002936e0-a1d1-4841-a078-dc74c456b290	6ec913ff-c3f4-48f5-9a90-d26f9c646687.rna_seq.star_splice_junctions.tsv.gz	757f5aa7f1ff1f92954088798de390db	3002104	released	True
6b9626da-3499-4f69-8344-835835dc80ee	5bda48df-adee-40bb-9d46-789f8030c75d.rna_seq.chimeric.gdc_realn.bam	0587c51710a014d533b2408538bafa7b	172701348	released	True
8a8ab479-ec45-4b57-b68e-be869107e2bc	461c6b55-1708-40b4-bda5-5535a2020e68.rna_seq.transcriptome.gdc_realn.bam	f05dbb1df1393d63c6007f13130dfd5d	7704955899	released	True
b32005cb-9d9f-4522-835d-65c0682bad06	461c6b55-1708-40b4-bda5-5535a2020e68.rna_seq.genomic.gdc_realn.bam	ef6f27541db70b221145228b38416e82	4307893546	released	True
960ab549-3b33-48f3-9ce4-e2f24cef7c5b	461c6b55-1708-40b4-bda5-5535a2020e68.rna_seq.chimeric.gdc_realn.bam	85e49456e4d841f3ce784338783a2408	95004763	released	True
c872cc5c-b895-4e8d-a5c1-f45bffcf2d54	461c6b55-1708-40b4-bda5-5535a2020e68.rna_seq.star_splice_junctions.tsv.gz	54054631756223782d4c9316c049e878	2731721	released	True
e167588e-f239-4492-af9b-2b98cdf87a77	5de1d7a2-13cc-4467-82f2-5f2b551586c8.rna_seq.transcriptome.gdc_realn.bam	d900c88f37cdcc031cc168f20093811d	12537592408	released	True
82cbed11-ad26-4c71-aafd-fa49f2f77278	7457e64f-50e4-4f5d-9dd6-3645263da651.rna_seq.chimeric.gdc_realn.bam	8749433fdbeaa685f582babb99d635fd	165054885	released	True
e8f4c0e8-bfd5-4acb-839b-52a34a726cc2	af38af00-266f-4c4b-a22d-dfeda07427de.rna_seq.star_splice_junctions.tsv.gz	84bd1beb3c4aecb54ce4525b724183cd	2884855	released	True
c4288076-e866-4f89-8b63-15f6f5f98a5c	af38af00-266f-4c4b-a22d-dfeda07427de.rna_seq.transcriptome.gdc_realn.bam	634a8fc46c344b6db0272ad0f9f3a634	9772511080	released	True
a6e6bc5f-854c-4cc7-b091-9f60fb0bf4e1	5de1d7a2-13cc-4467-82f2-5f2b551586c8.rna_seq.star_splice_junctions.tsv.gz	8b49fdc1707c4b6498894057ed08e307	3160932	released	True
13b31c22-c63b-4880-9b26-087ec3f92013	af38af00-266f-4c4b-a22d-dfeda07427de.rna_seq.chimeric.gdc_realn.bam	23fd9515b5176c1c5ae4fe4f14c74b08	126813174	released	True
1f7f9539-f817-458d-b3cb-9e87835bef38	797016b2-dd89-4a98-87a2-fada7fe1cec5.rna_seq.chimeric.gdc_realn.bam	36a93a56b97db62509cebae22a9afdfa	136091917	released	True
ebf9f3c2-9b2c-4581-a6c0-2e8d4f6201bc	797016b2-dd89-4a98-87a2-fada7fe1cec5.rna_seq.transcriptome.gdc_realn.bam	0a9f5a1674dec9cb0a7bf733f1832132	10372997993	released	True
c61534ff-0409-47dd-b27f-db33410e30a5	797016b2-dd89-4a98-87a2-fada7fe1cec5.rna_seq.star_splice_junctions.tsv.gz	3c4f7e777218a8a49b37a18f48f7b28e	2966096	released	True
765d0263-fe56-4df5-bfc3-c04f3be9e078	7457e64f-50e4-4f5d-9dd6-3645263da651.rna_seq.genomic.gdc_realn.bam	f96c7ad0008c334158c4f2c97f54d332	5637120937	released	True
1b2f2829-c723-4512-a8a2-69e4813f0ff4	7457e64f-50e4-4f5d-9dd6-3645263da651.rna_seq.transcriptome.gdc_realn.bam	412c9f539050e8166c28e3c7f8d50df9	12717412358	released	True
57c668b6-8d53-46d8-a23e-13df542b7e89	7457e64f-50e4-4f5d-9dd6-3645263da651.rna_seq.star_splice_junctions.tsv.gz	4b7c68bcc2d9cd58ecfb8a6228fd7902	3148806	released	True
29cabb51-3511-4d52-9840-39d55d89185e	e140679f-8e3c-4abe-b935-58649053799d.rna_seq.genomic.gdc_realn.bam	d0fd91b9ea4e298ff2be49c2124fa2f8	5502025849	released	True
08967f5c-1723-4f1d-beb5-aef868f4082e	e140679f-8e3c-4abe-b935-58649053799d.rna_seq.star_splice_junctions.tsv.gz	87f1f9d4a2bfdba79a09665bc06e8e0d	3118525	released	True
22d87999-b3cd-4d08-8e81-62d34e35539d	e140679f-8e3c-4abe-b935-58649053799d.rna_seq.transcriptome.gdc_realn.bam	b0e10c04b541bfcd27af924504c8a4f5	12296241296	released	True
58233240-09cc-4621-b020-5c086740154b	e140679f-8e3c-4abe-b935-58649053799d.rna_seq.chimeric.gdc_realn.bam	04e3a7fe0fe586cc9ebc847f8b1db4e2	160799434	released	True
d5d2996b-9a48-401d-a557-b49b64978498	833c68af-c289-42a6-9a50-6533d44be72b.rna_seq.transcriptome.gdc_realn.bam	092e460d73dc89e3d4cd2e3fd79d97ae	11570617299	released	True
404bdf7f-36b8-4135-9fd4-3b786315e3ac	833c68af-c289-42a6-9a50-6533d44be72b.rna_seq.chimeric.gdc_realn.bam	b11de9e8e197d30ceada08eb4b2e2de4	159793334	released	True
ce100346-8271-4461-9e8d-07b49eed37cb	833c68af-c289-42a6-9a50-6533d44be72b.rna_seq.star_splice_junctions.tsv.gz	eb190e6d5bd98ff56364afa4a2adf14c	3291481	released	True
faa44f0d-d16b-461e-8c45-c6ee19e40829	833c68af-c289-42a6-9a50-6533d44be72b.rna_seq.genomic.gdc_realn.bam	ce4cf411c8492f646ee1212988cbc068	6198411039	released	True
38d2979b-e42f-4aa9-9a2f-c4138ab19fda	71cf8dd7-b75a-40c9-bc51-4b877bb95955.rna_seq.genomic.gdc_realn.bam	0d7c9a04c32af27bf7579e6cdb191d0a	4462332078	released	True
31ffb617-f583-4f93-8bf3-8c021cb27b0c	71cf8dd7-b75a-40c9-bc51-4b877bb95955.rna_seq.star_splice_junctions.tsv.gz	c15950940e00fd26f0b1fa8fc03b01e6	2898415	released	True
949f1717-e5d8-44b6-8578-6e8acdff135a	71cf8dd7-b75a-40c9-bc51-4b877bb95955.rna_seq.chimeric.gdc_realn.bam	2fb108b9be6a6bf8fb49daaba8e1965a	116860179	released	True
c33c5b7b-6c66-42f0-9883-7b227c1af995	71cf8dd7-b75a-40c9-bc51-4b877bb95955.rna_seq.transcriptome.gdc_realn.bam	96b60ed453c123c0ff6bf9dd2c28bc2a	8484275732	released	True
6fbddf08-899d-4ca5-9774-3490e6f8bef1	06330b66-7243-4408-bbf5-2e5c1117641c.rna_seq.genomic.gdc_realn.bam	52aa528cf58bc538069efa5e8a66a1ea	5926496748	released	True
39d47c3d-3532-45b1-bf03-6905d3b8767c	06330b66-7243-4408-bbf5-2e5c1117641c.rna_seq.transcriptome.gdc_realn.bam	f2bf7ef54cfd29327e4b3a4187952d2b	11726594104	released	True
cfbf77aa-7efc-4a53-b339-cd12fbdf8c92	06330b66-7243-4408-bbf5-2e5c1117641c.rna_seq.star_splice_junctions.tsv.gz	ead325535934f77d60210a9b8f9ea03d	3121704	released	True
663f3202-fd7d-481f-b08b-2c2e47f80336	06330b66-7243-4408-bbf5-2e5c1117641c.rna_seq.chimeric.gdc_realn.bam	e01f6762da4d458f8045a70c9bd26d99	145167023	released	True
8794f4a3-67ac-4a5a-8c66-81ce533ff65d	75f63a7e-2577-471d-a4e9-81d624689025.rna_seq.genomic.gdc_realn.bam	03c08483e671850e9b9c7a86c557856b	4899155334	released	True
a6282370-2c84-49c2-8224-2c7f3c3c3784	75f63a7e-2577-471d-a4e9-81d624689025.rna_seq.transcriptome.gdc_realn.bam	78a34136343fa5dfa2db51c9934ab34b	8534666203	released	True
c37cce8c-7b45-47c0-a49f-e17e68af0a02	75f63a7e-2577-471d-a4e9-81d624689025.rna_seq.star_splice_junctions.tsv.gz	6bd4d1c9d62585f1e2aeed39778689e0	2787090	released	True
c6983489-4ce3-4cb1-adb7-da946634d7bc	75f63a7e-2577-471d-a4e9-81d624689025.rna_seq.chimeric.gdc_realn.bam	fc6e1968d11702e03b1e9cefadd20a3f	107337013	released	True
c19044b8-919e-4181-975f-fdcce6b5fe35	a1b6f851-af1f-4a82-8d83-f80d57a334ba.rna_seq.genomic.gdc_realn.bam	12ee4d3b372b6ebf70e5cf31856b582e	4468213707	released	True
55b4ecf5-78d3-4fbd-a188-c4ff7e20c6a0	a1b6f851-af1f-4a82-8d83-f80d57a334ba.rna_seq.star_splice_junctions.tsv.gz	3c8c498f7974215d08eb6ec733bdfd20	3213384	released	True
20d193c8-e8b0-43dc-8e49-e8503142846d	a1b6f851-af1f-4a82-8d83-f80d57a334ba.rna_seq.transcriptome.gdc_realn.bam	e6b0f683d08374920fdf4810896790e1	9966363365	released	True
c8f23685-cc89-48d8-aff6-07384689b04c	a1b6f851-af1f-4a82-8d83-f80d57a334ba.rna_seq.chimeric.gdc_realn.bam	a105a4a2fb255683eec336261a5b535b	139635216	released	True
1f0e1896-147b-456e-a41d-f69d35c570f5	8c262bb8-e2f3-4f77-b849-45536e0b4360.rna_seq.star_splice_junctions.tsv.gz	74d2f686a740b99f7104508e30420d5b	3139859	released	True
2b95ab2d-eedb-4a52-89dd-43df680be04e	8c262bb8-e2f3-4f77-b849-45536e0b4360.rna_seq.transcriptome.gdc_realn.bam	8235e1e8c0c0c09f756082522291bf75	10789567648	released	True
350eabee-b414-4223-a014-3a98837f7eb3	85bde5f2-5dd8-4c47-8947-6390edb52351.rna_seq.chimeric.gdc_realn.bam	39006e83b93dc477a36b1961c1f8b45f	105840853	released	True
3b01fd4e-3f22-4201-9b07-9e818d7a405c	cef94655-3ff3-4863-b747-eea2e2bcb3bc.rna_seq.chimeric.gdc_realn.bam	52027d12e52f451bda142e8c0a7623bc	113908769	released	True
faa2487a-0f83-44da-b5d1-ade88cb54aa0	7ff645e5-1c66-4f09-bb3d-35faf30bfe22.rna_seq.genomic.gdc_realn.bam	3c6908ddc6db9f7cb673324b9096e032	6421886716	released	True
84540dd4-7660-402e-9e6a-c20b085c904b	97ed603e-7f9c-41f2-a395-aade920accd6.rna_seq.transcriptome.gdc_realn.bam	155dcaee97c2d72242acc197530a2bdc	10131253376	released	True
c14e24ad-db3e-4e7c-99a4-92d980e53d36	7ff645e5-1c66-4f09-bb3d-35faf30bfe22.rna_seq.chimeric.gdc_realn.bam	5e8c2d50a61c8af75a05c3906bcee37a	154782506	released	True
a14d06bb-86a7-4693-90ae-cc68479b83db	97ed603e-7f9c-41f2-a395-aade920accd6.rna_seq.genomic.gdc_realn.bam	8125708d4c68f468f318f3fbdcd95cfc	5585682558	released	True
5d00c81f-9006-47be-9390-57ad3f5eb446	7d31e50e-8900-441a-b280-c80ff9ece480.rna_seq.genomic.gdc_realn.bam	0d772b176a00730ae982bc168e5f8d70	5550750187	released	True
62c2003c-f525-46da-a5c7-bf3a1322b521	7d31e50e-8900-441a-b280-c80ff9ece480.rna_seq.transcriptome.gdc_realn.bam	cd54e1e7dd2ac97e79d383c0071aae53	12532855547	released	True
0fcd0ac2-5c81-4fe1-b936-4fdf6d5e9727	97ed603e-7f9c-41f2-a395-aade920accd6.rna_seq.chimeric.gdc_realn.bam	fd157f4789e1e9588e96af9edbdeafcd	134108168	released	True
4b7ee24a-7b38-4c73-90b9-814b8f17ef87	7ff645e5-1c66-4f09-bb3d-35faf30bfe22.rna_seq.transcriptome.gdc_realn.bam	dfe079391a7708081581ce4a64f2c820	11145590999	released	True
3b10f967-218c-4ba6-bec6-9bf04f114a8f	97ed603e-7f9c-41f2-a395-aade920accd6.rna_seq.star_splice_junctions.tsv.gz	31be1b7764794aafb0fed3aaaa41d6c8	3073624	released	True
c7f61681-0b8f-475c-9f5d-2fc748e3db11	cfb22850-e76d-4b4d-8089-a1fc99d04f20.rna_seq.chimeric.gdc_realn.bam	f036c8fb1e30284f925ba7948febbf3a	122459572	released	True
6973e27a-f774-433f-abbe-db88d266b77f	cfb22850-e76d-4b4d-8089-a1fc99d04f20.rna_seq.transcriptome.gdc_realn.bam	f540e20a60e4c7fd0254a12186c55369	9980387635	released	True
b6b80fbd-5787-421a-a635-83cb3463ee81	a352d697-46af-4e17-a235-afeccd290f29.rna_seq.chimeric.gdc_realn.bam	5d6d983d03e6c984e92a87e1d90bf242	173840729	released	True
6fc5dbf6-05fb-443e-a10f-a7fa5e3cb4d3	a58c9a7a-bda6-4ca8-9b3c-d92f5d88ba46.rna_seq.transcriptome.gdc_realn.bam	1d57fcb768e57d9976c5d681ca6a3aec	11371727248	released	True
52e89509-e938-40f9-8d5c-3abdfd98234f	a58c9a7a-bda6-4ca8-9b3c-d92f5d88ba46.rna_seq.star_splice_junctions.tsv.gz	856637f643d9b23b4efc2a99b17debe9	3047775	released	True
b9b7902e-b5f1-4e8d-9c55-7fa5e117e578	a8c791e8-d098-4e5f-8f19-90ae0c5d4366.rna_seq.transcriptome.gdc_realn.bam	60888b6c7037fe2cea8fa3129475d6f4	11122226180	released	True
e6ef7b65-d114-446b-8b1b-83457e54ae47	a8c791e8-d098-4e5f-8f19-90ae0c5d4366.rna_seq.star_splice_junctions.tsv.gz	6d46c3fed249d70e99bf7409f3118306	2975397	released	True
84b0d287-c0bf-4f00-87e0-4f69fd1a76a2	a8c791e8-d098-4e5f-8f19-90ae0c5d4366.rna_seq.genomic.gdc_realn.bam	4d58bb9816796c20654aab1e377b4987	5796123239	released	True
727a08a3-0ce3-4f75-9fda-22c8b1634f49	77941b19-bb67-47a4-8bf9-5c97bcbe3241.rna_seq.star_splice_junctions.tsv.gz	12cfe0c5a88b2c9da634cc4f1e016ff0	3038558	released	True
127cd6df-ec4a-483b-9103-c7a2fb3fa2ab	de599739-2948-4f75-b471-b1affe1ac965.rna_seq.transcriptome.gdc_realn.bam	70fabb3737d804b1ecee6a4f43b3e116	11357398337	released	True
00a26f76-ff54-46a8-b45a-297a9b380e0c	77941b19-bb67-47a4-8bf9-5c97bcbe3241.rna_seq.transcriptome.gdc_realn.bam	ad1936c8e6471b306c0ac8f3d32e8b82	10983293360	released	True
888a720c-0764-4230-8e3e-a7e16391fa9f	de599739-2948-4f75-b471-b1affe1ac965.rna_seq.chimeric.gdc_realn.bam	896664e8e3f8aa5ddc02916973b16836	146456320	released	True
a432137d-3e0f-4853-b998-5e24d48ae5d0	00d56586-7c04-4ce3-a3ca-fe144cb65f01.rna_seq.transcriptome.gdc_realn.bam	967656fb8f8bd3b05d3fab190c08dbb6	9026409356	released	True
d7e720b1-08b9-466d-9290-6976a53d9a0b	00d56586-7c04-4ce3-a3ca-fe144cb65f01.rna_seq.chimeric.gdc_realn.bam	ae24abb4dc69dc406c3d55476f72dba3	115994076	released	True
5ca312fa-9f86-448a-8702-acc7f93e1147	00d56586-7c04-4ce3-a3ca-fe144cb65f01.rna_seq.star_splice_junctions.tsv.gz	f4ac1383b463ee9bde716a4e3cbac608	2777110	released	True
c5334e94-f0b0-44ff-96a4-b6ba825ec470	00d56586-7c04-4ce3-a3ca-fe144cb65f01.rna_seq.genomic.gdc_realn.bam	60fe208304883a673ebb94fa94bbdbab	5525481276	released	True
d2f5db9c-915a-47f5-8637-08ae9c356975	c1c7f872-80e5-452f-917a-b93e232f6901.rna_seq.chimeric.gdc_realn.bam	fee0cc0e4b4f0c029d74fe25bb67c20d	145734061	released	True
ed88ed9b-f5b7-45a5-a726-cd11837a0593	de599739-2948-4f75-b471-b1affe1ac965.rna_seq.genomic.gdc_realn.bam	649f6e6998265e76c9b5b9fe1616a6af	5625430665	released	True
7bf2d392-d20b-4a77-9959-5989b847cfa0	20018411-e0b4-4df9-b624-9f2a66025545.rna_seq.genomic.gdc_realn.bam	4f171dff024e9a9cb5e3cd217c6afaeb	4298300464	released	True
97a783ad-82b8-4b2e-8e13-de1e05aa6384	20018411-e0b4-4df9-b624-9f2a66025545.rna_seq.chimeric.gdc_realn.bam	fa0e214f22695dd81027dcbfc84ad9bf	102753649	released	True
bc427a3e-0059-4baa-a90e-9ed281d5fa02	7cd2b053-2b5e-4742-853a-adb5d1242eb9.rna_seq.transcriptome.gdc_realn.bam	6368fb507c1896c6b82cedd5d312f6f1	12195136475	released	True
0d87c1cd-64d7-46e0-9312-14c27b4634b4	3e8f8215-08d9-4dbd-b319-f4a64ea64793.rna_seq.transcriptome.gdc_realn.bam	7be812fcabe8ec6bed0b630458535f68	13100935820	released	True
d7b5b9a5-2098-4d19-b620-00d357abe706	3e8f8215-08d9-4dbd-b319-f4a64ea64793.rna_seq.genomic.gdc_realn.bam	11b9a8d239e2543c502ce7c110714281	5967515652	released	True
54268643-7ee1-4598-8f79-39f1a170a4a8	ed2247a0-c812-4483-a033-96a98241e095.rna_seq.genomic.gdc_realn.bam	b4924c2c3901793e015a24f7c487ea17	4975679210	released	True
bec69c14-965c-46bf-adea-a655e8be10cc	ed2247a0-c812-4483-a033-96a98241e095.rna_seq.chimeric.gdc_realn.bam	f4894da338424d2c08ce46d4deb25329	109656914	released	True
ac2dbe11-0bc4-428f-9748-9aa04689c5b2	ed2247a0-c812-4483-a033-96a98241e095.rna_seq.transcriptome.gdc_realn.bam	190e69bf32d7d10e9a208a94c5d1a3fe	10070188811	released	True
12caf0ba-83ff-46e7-8896-bdab17e5219c	91b2e0c0-36e0-45b1-8971-a181c51098c5.rna_seq.star_splice_junctions.tsv.gz	933c881f14725ca543689a943e31d7a3	2959896	released	True
f9e2f4d5-265c-4054-8a62-17e41a2432c1	91b2e0c0-36e0-45b1-8971-a181c51098c5.rna_seq.genomic.gdc_realn.bam	2ec7ae2964e502818afa6cfd50dcc739	5577480326	released	True
15d2f256-33d9-414c-bb32-19de955d190a	04dfbfd9-2c8f-496e-a615-f8995e5154ae.rna_seq.star_splice_junctions.tsv.gz	6dc4b1ec0c0298bdeabadb248a39f13c	3395782	released	True
01dd3bd4-5ead-4a81-8c5c-3bf9f99a76fa	35ccf044-8577-4ca1-9259-2a917cdbaf1c.rna_seq.transcriptome.gdc_realn.bam	7e80234d1e911ade9071a6c99c5cf233	10443605272	released	True
bc3cbf47-c8df-4026-aba8-fc183fb0a703	04dfbfd9-2c8f-496e-a615-f8995e5154ae.rna_seq.genomic.gdc_realn.bam	e5f8ffebe2d7112ec1d271956c682b5f	6656561248	released	True
98b5f69e-03ef-4ad6-a7dd-4e5a9263454d	04dfbfd9-2c8f-496e-a615-f8995e5154ae.rna_seq.chimeric.gdc_realn.bam	5ddb57868999a02b84229526c1188dd5	140573749	released	True
